name,age,overall,potential,position,pace,shooting,passing,dribbling,defending,physical,total_stats,value
Iker Recio,20,63,77,2,69,40,53,50,62,70,1562,1.1
E. Corujo,21,55,64,1,55,53,49,57,29,61,884,0.25
Z. Bello,17,50,68,2,73,24,33,51,43,55,1249,0.11
W. Carmona,18,60,78,4,75,53,53,67,35,49,1522,0.625
S. Adingra,19,61,73,4,89,52,47,64,25,40,1411,0.775
N. Fagioli,20,68,83,4,67,59,70,73,54,58,1810,2.9
A. Zaroury,20,68,79,4,81,66,65,76,27,57,1748,2.7
J. Nshimirimana,19,60,70,3,58,40,55,56,57,60,1549,0.5
T. Romero,20,61,72,1,63,59,61,61,28,59,960,0.625
K. Chauke,18,58,75,4,71,47,55,61,37,41,1474,0.525
K. Sildillia,19,64,76,2,60,26,51,57,64,62,1490,1.3
J. Casimir,19,59,71,4,80,58,46,58,23,56,1435,0.55
R. Ascone,17,61,80,4,66,47,60,66,50,50,1620,0.825
I. Lysgård,26,59,63,1,61,60,57,58,29,57,896,0.24
S. Adjei,27,61,61,4,56,63,45,56,27,71,1451,0.35
Z. Inoussa,19,58,76,3,74,58,49,60,25,44,1448,0.525
R. Meißner,21,64,72,4,68,65,43,62,22,63,1497,1.3
B. Valdez,19,62,74,2,74,42,48,59,59,61,1558,0.9
A. Costa,21,66,73,2,70,28,58,61,66,70,1625,1.6
A. Stergiakis,22,64,74,1,61,63,71,72,34,59,988,1.1
A. Abbas,22,65,72,4,68,68,44,61,24,59,1534,1.5
L. Rae Cirino,18,58,76,2,79,36,46,59,50,54,1480,0.5
A. Valera,25,67,71,4,69,69,46,65,19,60,1503,1.4
E. Ramírez,22,67,75,4,51,70,46,60,22,65,1474,2.3
Lee Kyung Tae,26,61,63,1,63,58,54,61,28,60,870,0.3
R. Priso,18,61,76,2,64,36,52,59,59,66,1549,0.725
C. Kiernan,19,52,70,4,52,54,38,50,25,48,1315,0.21
C. Torres,17,52,71,4,64,54,43,55,23,43,1359,0.2
J. Siebert,19,60,75,2,66,31,42,44,59,67,1383,0.55
D. Mukuna-Trouet,19,60,71,4,73,55,42,59,24,61,1384,0.525
I. Violante,17,59,70,2,71,32,40,60,56,54,1464,0.45
K. El Berkaoui,25,70,73,4,87,72,56,72,24,61,1785,2.1
M. Al Bishi,21,51,65,4,64,39,53,55,40,48,1439,0.14
D. Sea,20,58,70,4,70,57,41,61,22,61,1418,0.5
I. Jensen,17,54,68,4,66,49,53,56,35,49,1434,0.25
L. Ferreyra,19,64,79,3,86,60,55,67,24,48,1565,1.4
David Argüelles,19,61,76,2,77,37,44,58,57,55,1538,0.75
Alfonso Pastor,20,62,72,1,69,63,66,60,23,58,870,0.75
P. Flores,19,53,67,2,62,23,32,39,53,56,1222,0.21
B. Aguirre,20,67,78,2,68,37,48,59,66,69,1617,2.1
L. Calzadilla,21,56,64,3,59,45,56,56,49,53,1520,0.325
Ángel Jiménez,19,63,76,1,65,62,65,64,30,63,927,1.0
Sergio Barcia,20,62,76,2,66,32,47,54,63,64,1503,0.9
Y. Barasi,18,61,76,4,69,62,48,59,21,50,1455,0.775
J. Hettwer,18,58,70,3,84,57,45,60,25,48,1460,0.475
Javi Hernández,20,62,72,2,61,30,41,50,62,64,1428,0.825
J. Zemura,21,67,75,2,81,36,53,63,61,60,1593,2.2
A. Pyndt,20,55,66,4,77,42,49,59,51,57,1504,0.275
A. Shaikh,18,47,64,1,49,41,39,49,19,45,754,0.1
F. Molla,19,47,64,4,59,46,37,48,17,34,1175,0.12
M. Röhl,18,62,77,2,69,40,61,60,57,64,1572,0.925
E. Cabeza,18,59,72,2,61,33,41,46,59,63,1352,0.5
L. Rose,22,60,68,3,72,54,55,60,52,59,1660,0.55
Dylan Perera,18,62,81,4,69,56,60,67,48,47,1685,1.0
B. Kalkan,18,56,72,3,64,54,50,61,31,34,1389,0.35
E. Elmalı,20,62,68,2,67,37,50,61,59,59,1560,0.575
Félix Alonso,20,62,74,3,64,51,60,61,55,67,1686,0.95
F. Stevens,18,60,78,2,63,44,53,58,56,62,1549,0.6
J. Portillo,21,70,78,2,77,56,59,68,69,77,1861,3.3
F. Da Silva,18,63,79,4,66,52,66,68,49,57,1688,1.2
M. Mukhin,19,68,79,3,69,56,67,71,61,63,1833,2.5
T. Latteier,21,60,69,4,68,57,58,65,54,59,1690,0.55
S. Ahlers,23,59,64,1,60,58,61,62,25,60,868,0.275
H. Sudakov,18,66,77,4,71,63,62,71,39,64,1700,1.8
G. Granath,24,60,67,2,63,27,50,41,60,64,1385,0.45
I. Diawara,26,65,68,1,66,58,62,70,18,65,968,0.725
O. Ekroth,29,64,65,2,56,22,45,44,62,75,1423,0.55
V. Dahlström,24,60,64,4,69,60,41,52,28,65,1421,0.35
A. Carlén,21,63,71,3,68,43,56,69,61,71,1654,1.1
S. Bell,19,59,72,4,73,56,41,60,20,57,1432,0.55
G. Del Prete,25,72,76,4,73,72,52,70,27,57,1644,3.3
M. Ellborg,18,52,69,1,50,52,51,55,41,53,870,0.18
N. Eile,18,52,70,2,58,26,34,42,51,60,1229,0.19
F. Vargas,22,68,78,4,83,64,65,68,44,60,1754,2.7
A. Tabares,20,60,72,2,64,27,40,52,62,56,1420,0.575
L. Rosenlöcher,20,58,68,2,76,45,49,56,52,66,1542,0.425
C. Matsima,19,69,81,2,55,34,48,55,69,71,1491,3.1
Leo Román,21,65,79,1,65,64,69,66,50,62,1088,1.5
Y. Kalley,20,59,70,2,72,33,45,57,54,60,1469,0.475
F. Krastev,19,59,76,4,62,46,60,62,40,40,1459,0.575
S. Radulovic,19,60,74,3,63,37,59,65,54,56,1575,0.55
T. Anselm,21,65,74,4,77,63,60,64,41,61,1652,1.6
E. Bilgin,17,60,74,1,66,59,63,65,33,58,924,0.475
S. Tedić,21,64,74,4,61,63,52,63,25,70,1576,1.3
Caio Alexandre,22,69,75,3,68,61,66,72,64,63,1849,2.2
E. Agbadou,24,69,76,2,68,38,50,57,67,79,1575,2.6
I. Pandur,21,72,79,1,71,69,62,77,39,69,1006,4.1
J. Lepenant,18,65,78,3,65,42,61,63,61,63,1660,1.6
D. Sinani,24,67,71,4,65,68,69,66,41,68,1793,1.5
O. Sijarić,19,62,72,4,66,53,59,66,43,55,1591,0.85
L. Twamley,18,53,69,2,77,49,44,54,45,43,1423,0.23
Gerard Barri,19,58,72,2,55,46,54,53,58,48,1485,0.475
K. Gruszkowski,20,62,74,2,76,37,51,57,57,63,1512,0.925
J. Boyamba,24,66,69,4,84,61,56,71,29,54,1634,1.2
B. Hollerbach,20,62,68,4,73,60,52,64,25,66,1568,0.625
E. Ring,19,64,76,3,78,55,56,64,33,67,1556,1.4
Vani Da Silva,18,53,67,4,83,51,42,55,17,43,1352,0.22
S. Tovide,17,56,76,4,79,55,44,59,19,58,1422,0.4
Pablo García,21,67,78,2,76,38,55,63,62,67,1696,2.2
Javier Izquierdo,20,63,76,1,67,60,57,64,50,62,1041,1.0
Meseguer,22,68,77,3,65,53,68,67,63,68,1801,2.6
A. Ismajli,24,72,76,2,72,28,49,61,74,66,1597,3.0
Zé Carlos,22,67,76,2,78,31,48,63,66,54,1547,2.2
C. Olivera,19,64,77,4,77,58,60,67,35,44,1577,1.4
L. Sulzbacher,21,61,70,2,75,34,49,57,55,66,1564,0.7
V. Sourlis,18,64,79,3,71,56,62,67,57,63,1718,1.4
O. Nwobodo,24,69,76,3,84,64,64,71,67,71,1940,2.6
Luiz Júnior,20,66,78,1,68,66,63,69,30,67,921,1.8
F. Dele-Bashiru,20,61,76,4,70,52,57,64,54,74,1672,0.775
S. Onur,18,60,71,4,67,58,53,66,29,42,1458,0.525
F. Irorere,19,58,73,2,53,30,38,39,58,61,1276,0.45
L. Hornicek,18,63,73,1,68,61,59,64,23,66,851,0.875
I. Niskanen,23,65,69,3,76,60,61,67,33,60,1686,1.0
A. Cambiaso,21,69,81,2,72,53,64,68,65,56,1777,3.3
C. Cortés,19,60,69,4,58,63,41,53,25,68,1424,0.525
T. Jenks,19,58,75,4,69,52,55,61,56,66,1672,0.525
M. Polidar,21,71,76,3,78,63,66,70,65,69,1880,2.7
Arnau Tenas,20,67,81,1,65,69,68,64,45,66,1045,2.1
M. Nyeman,17,58,77,3,68,38,53,59,55,50,1539,0.475
M. Enggård,17,51,70,4,51,43,51,55,48,41,1409,0.15
David Costa,20,68,80,4,71,59,63,75,33,43,1610,2.9
L. Bell,18,51,66,3,73,48,42,52,27,43,1293,0.14
D. Lopy,19,64,78,3,62,53,62,62,60,71,1733,1.4
N. Jackson,20,62,76,4,69,62,52,67,34,60,1547,0.975
M. Córdoba,22,60,70,3,66,58,57,61,29,63,1570,0.55
R. Ofori,27,74,77,1,74,70,77,74,42,75,1410,4.1
M. Fornalczyk,18,58,73,3,80,47,46,66,27,50,1437,0.475
M. Raab,22,65,74,1,65,65,63,69,25,65,930,1.4
J. Schwermann,21,65,74,3,65,55,59,61,60,78,1745,1.5
T. Oosting,21,65,75,4,67,65,63,65,54,60,1782,1.6
S. Roughan,18,56,75,2,64,29,44,41,54,63,1364,0.35
N. Bretschneider,21,60,67,2,73,32,51,57,56,58,1488,0.475
D. Willms,22,60,68,3,86,56,53,63,40,62,1621,0.55
L. Lyratzis,21,64,73,2,74,46,55,60,58,67,1680,1.3
A. Ławniczak,22,64,74,2,79,27,40,39,63,72,1393,1.2
Z. Muñoz,20,61,70,4,56,57,62,59,50,58,1646,0.725
S. Augustijns,21,59,66,2,59,41,54,58,58,54,1533,0.425
L. Neilson,18,57,74,2,66,27,41,47,56,64,1358,0.4
M. Brescianini,21,62,73,3,64,44,58,59,56,67,1635,0.85
C. Dalle Mura,18,60,76,2,59,30,42,40,63,55,1385,0.6
F. Kuruçuk,23,70,75,2,55,36,43,46,70,77,1522,2.2
A. Ndao,24,73,78,3,82,65,67,74,31,47,1678,4.6
J. Rabold,20,60,70,2,76,34,50,59,53,46,1476,0.525
M. Palumbo,18,60,78,4,61,53,58,65,48,41,1561,0.625
J. Jack,20,56,64,4,65,57,37,55,21,47,1344,0.325
G. Thomson,29,65,65,3,75,58,60,63,53,65,1754,0.7
A. Pyrka,18,63,76,4,81,61,56,64,29,39,1529,1.1
L. Hakim,19,57,71,4,72,58,55,66,18,46,1509,0.4
K. Jakić,24,74,77,3,75,57,63,67,71,82,1897,5.0
S. Christiansen,20,63,71,3,60,55,64,65,56,60,1715,1.0
M. Rente,24,67,73,2,75,29,45,52,66,74,1516,1.5
O. Sørensen,19,55,73,3,67,43,53,59,45,63,1505,0.325
D. Ndoye,20,69,78,3,78,64,63,71,34,60,1727,3.1
L. Knöferl,18,58,77,4,67,46,54,62,30,51,1428,0.525
V. Prijović,19,55,69,2,66,31,42,51,53,64,1418,0.275
M. Marić,26,69,72,4,71,70,51,64,28,71,1600,1.8
G. Tanco,21,61,69,2,62,32,43,49,62,60,1447,0.7
M. Manhoef,19,65,79,3,85,51,60,65,53,71,1752,1.6
E. Chislett,22,61,68,3,75,57,58,63,52,57,1687,0.675
G. Infantino,18,64,80,4,70,63,60,69,33,52,1629,1.5
Luis Carbonell,18,63,81,4,74,64,51,69,19,43,1539,1.2
D. Cornelius,20,57,70,3,65,45,59,59,50,50,1550,0.4
S. Sanogo,19,53,67,4,60,46,52,57,47,53,1468,0.22
N. Haugland,19,54,65,3,68,53,50,55,30,44,1406,0.23
M. Kizza,21,62,68,2,77,41,60,58,57,65,1647,0.6
J. Majsterek,21,55,65,2,59,26,37,39,55,62,1299,0.275
M. Tolić,24,70,74,4,59,71,73,77,40,66,1820,2.3
J. Naschberger,21,63,72,4,77,57,60,66,55,57,1698,1.1
O. Tymchyk,24,72,78,2,87,24,53,57,69,52,1540,3.5
M. Hybš,28,71,71,2,76,50,65,69,66,70,1832,1.7
S. Kennedy,24,67,72,2,82,29,43,47,67,71,1468,1.4
M. Traore,18,54,68,2,56,27,34,39,53,62,1249,0.23
Bruno Fuchs,22,72,80,2,70,56,64,67,73,72,1799,4.9
Pep Chavarría,23,68,76,3,81,46,62,67,59,70,1749,2.6
A. Németh,18,58,76,4,76,57,44,61,19,57,1425,0.525
J. Mina,19,64,77,4,62,64,60,62,41,44,1627,1.4
Fali Candé,23,70,79,2,82,50,62,66,65,70,1842,3.4
Javi Cueto,20,64,80,4,68,64,50,62,25,68,1591,1.5
D. Kabamba,21,59,65,2,77,29,43,57,53,72,1463,0.35
V. Lobry,26,68,71,3,73,65,69,68,52,65,1858,1.6
N. Hedl,20,59,73,1,65,57,59,64,29,49,924,0.475
A. Grønbæk,20,65,77,4,71,56,66,69,55,66,1792,1.7
J. Eastham,19,59,74,1,60,56,62,61,24,56,956,0.475
J. Butler,19,58,70,4,77,53,41,59,20,57,1369,0.475
M. Guilavogui,23,64,72,4,79,59,56,65,29,57,1511,1.3
P. Johansen,17,52,73,4,65,40,50,60,46,40,1443,0.25
J. Padilla,27,64,64,2,75,43,56,57,61,72,1632,0.575
R. Østrøm,18,60,73,2,66,36,51,53,57,67,1520,0.55
U. Bertelli,17,61,75,3,59,52,60,60,53,56,1630,0.75
O. Schönfelder,20,62,76,3,75,57,56,64,47,55,1636,0.95
N. Lemoine,21,54,69,3,70,50,48,55,26,38,1347,0.275
M. Mustapha,20,63,74,4,73,63,43,58,24,71,1526,1.1
J. Kadile,18,63,78,4,79,63,55,67,22,52,1565,1.1
T. Raemaekers,20,64,75,2,58,40,59,56,63,66,1583,1.2
Z. Walker,18,57,68,4,86,51,45,59,23,38,1360,0.35
J. Le Douaron,23,70,76,4,73,68,64,67,49,74,1762,2.5
C. Gilligan,19,60,73,4,69,48,54,60,56,62,1623,0.55
F. Bundgaard,16,55,72,3,66,47,50,57,35,48,1432,0.325
O. Syrota,21,70,79,2,69,23,38,49,71,74,1471,3.3
N. Fatar,19,61,75,4,71,67,57,63,27,49,1603,0.775
M. Picouleau,21,62,71,4,65,51,63,69,53,41,1644,0.9
G. Mollo,20,60,68,4,61,63,47,57,32,58,1498,0.55
A. Jones,19,51,66,2,61,23,33,46,47,57,1232,0.13
A. Stach,22,69,77,3,69,52,65,62,64,74,1738,3.0
E. Gayi,20,55,71,2,81,50,42,55,53,61,1558,0.325
N. Dailly,19,56,70,4,70,59,53,62,23,44,1473,0.35
S. Muratore,23,63,71,3,61,50,62,58,61,58,1648,1.1
Y. Hamache,21,71,80,2,77,63,67,72,64,69,1923,4.0
A. Becker,24,63,68,4,57,61,40,58,27,74,1432,0.725
J. Brooking,18,59,79,2,61,29,37,42,62,55,1363,0.575
G. Giorbelidze,25,67,70,2,75,48,59,65,64,66,1722,1.2
J. Ajenjo Hyjek,20,54,65,4,68,47,54,60,38,52,1477,0.24
M. Thompson,19,60,72,4,66,59,48,58,26,53,1462,0.6
B. Pernot,22,61,70,2,69,28,46,60,60,66,1472,0.7
O. Vilhelmsson,17,58,74,4,67,57,36,50,28,60,1327,0.5
J. Olschowsky,19,63,75,1,64,63,64,64,20,65,946,1.0
A. Müller,20,65,72,4,61,58,64,68,61,59,1782,1.3
Z. Ibsen Rossi,20,63,75,2,69,31,47,45,63,71,1482,1.1
B. Blythe,19,55,68,2,56,22,34,39,54,63,1253,0.275
C. Souaré,18,60,73,3,67,48,62,62,50,62,1711,0.575
M. Rittmüller,22,65,70,2,71,43,57,64,61,60,1632,1.0
D. Warchoł,25,64,66,4,66,62,56,63,34,63,1596,0.75
M. Gouras,23,65,71,3,87,60,55,67,25,56,1604,1.1
T. Gomulka,19,59,71,3,65,46,55,56,56,64,1579,0.5
H. Bunker,18,54,68,3,58,46,51,54,50,60,1486,0.24
J. Moutachy,23,64,71,2,85,34,58,63,57,64,1628,1.1
J. Cooper,25,63,66,3,77,59,58,63,26,55,1591,0.625
T. Ogashiwa,22,65,70,4,71,64,58,70,24,52,1642,1.1
J. de Vries,19,58,72,3,75,51,56,58,24,52,1430,0.475
O. Bunjaku,19,60,76,4,67,48,60,64,54,61,1644,0.6
Ricard,21,65,76,2,75,44,50,61,61,55,1540,1.5
S. Stehle,19,59,74,3,91,53,46,58,28,52,1458,0.525
K. Tachi,23,62,69,2,70,27,49,54,61,67,1505,0.75
Julio Martínez,20,65,77,4,76,65,54,65,19,55,1588,1.7
E. Kryeziu,21,60,69,3,67,51,56,57,55,64,1616,0.525
M. Ehmann,20,64,70,2,82,25,40,47,61,72,1455,0.825
G. Thomason,20,63,74,3,68,50,60,62,56,61,1674,1.0
L. Soza,23,62,69,2,72,35,50,56,59,49,1492,0.75
S. Hezze,19,66,80,3,66,48,65,66,59,72,1736,2.0
C. Dunbar,18,54,74,4,77,53,45,61,18,41,1386,0.3
A. Baldursson,19,60,75,4,57,47,60,62,57,57,1599,0.575
Alkain,24,65,71,3,75,63,57,67,24,51,1563,1.1
L. Lissens,19,64,75,2,68,27,50,55,62,65,1497,1.2
T. Tessmann,19,63,78,3,59,47,63,65,56,69,1643,1.1
R. Morínigo,22,59,66,1,54,57,58,62,29,59,863,0.4
A. Oliveros,22,68,77,2,61,35,61,66,69,69,1691,2.5
B. Unger,22,61,68,1,64,58,57,63,41,54,987,0.575
J. Herrera,18,58,74,3,59,58,52,59,54,58,1614,0.5
I. May,23,61,67,2,62,48,54,60,59,70,1622,0.475
Robson Bambu,23,69,76,2,73,41,55,60,70,67,1735,2.6
Vitinho,22,65,75,4,77,64,55,66,28,55,1618,1.6
Z. Emmerson,16,55,74,4,72,52,47,58,21,45,1326,0.325
J. Garrett,18,61,78,3,70,39,54,57,60,63,1580,0.8
I. Amundsen,21,59,71,2,55,29,41,44,59,63,1354,0.525
S. Seiler,20,58,70,4,69,49,55,61,51,63,1631,0.5
Christian Marques,18,58,80,2,51,37,52,48,59,62,1468,0.625
J. Daland,21,66,78,2,61,32,48,50,66,70,1492,2.0
S. Beckwith,19,50,67,3,63,38,48,48,40,52,1353,0.12
M. Cox,18,55,76,1,53,55,60,55,30,52,883,0.375
G. Gerzel,21,64,76,4,74,61,54,67,24,48,1533,1.4
J. Bagan,19,62,75,2,61,26,49,49,61,63,1444,0.9
F. Versaci,19,63,74,4,78,62,54,66,27,46,1573,1.0
V. Bernedo,20,57,70,1,58,56,52,57,27,52,875,0.35
J. Dorsett,19,59,75,2,64,26,42,46,59,69,1385,0.55
T. Lemperle,19,63,79,3,67,62,56,67,31,58,1513,1.2
R. Cancino,21,57,67,1,55,56,54,58,25,57,882,0.325
J. Guadagno,18,53,73,1,53,54,47,53,35,50,867,0.23
D. Hoogewerf,18,60,78,4,79,58,51,62,25,48,1539,0.625
L. Gueye,23,71,77,4,76,73,68,71,25,59,1761,3.0
G. Barès,20,64,74,3,66,50,65,65,56,67,1685,1.3
D. Glass,21,58,68,4,70,54,56,60,45,46,1549,0.45
J. Elvedi,24,68,71,2,74,34,57,57,68,73,1638,1.5
Santiago Eneme,20,59,69,4,61,50,55,66,36,49,1485,0.5
A. Sylla,21,60,70,2,59,31,46,40,62,63,1389,0.525
I. Boura,20,67,77,2,69,47,55,70,63,60,1671,2.1
M. Fenger,19,59,71,4,67,56,47,59,21,64,1447,0.55
A. Kamardin,19,61,74,2,55,29,41,43,63,60,1388,0.725
I. Abdulrazak,19,63,75,3,86,50,56,68,53,57,1671,1.1
B. Dempsey,21,55,63,3,66,40,54,55,43,58,1454,0.275
K. Kurokawa,24,63,68,2,72,35,58,59,57,68,1590,0.675
J. Nishikawa,19,60,73,4,59,55,60,64,32,57,1548,0.575
S. Perry,19,60,76,4,65,52,57,60,57,65,1656,0.6
Leonardo,24,70,75,4,71,72,56,68,31,65,1726,2.4
E. Otieno,24,69,73,2,87,45,60,67,61,71,1748,1.9
T. Sakamoto,24,70,73,4,73,66,67,71,40,60,1820,2.2
D. Loera,22,60,69,4,78,42,54,66,26,43,1427,0.55
B. Franjic,21,70,78,3,78,50,62,63,67,77,1819,3.4
O. Panuco,19,61,70,4,79,50,57,66,36,49,1561,0.7
M. Rivera,19,65,76,4,75,61,59,70,37,43,1619,1.5
R. Robinson,22,64,72,4,81,61,47,65,29,61,1541,1.3
J. Vennings,19,55,68,3,66,48,55,56,46,44,1498,0.3
Y. Obata,19,63,76,1,65,63,59,70,44,52,1070,1.0
D. Tijanić,23,68,75,3,75,65,66,73,49,66,1859,2.4
J. Cifuentes,22,70,77,3,66,56,64,72,66,75,1848,3.0
B. Milovanov,23,68,76,2,73,38,52,62,65,71,1650,2.6
Y. Oda,19,58,71,4,65,57,51,59,38,63,1512,0.475
W. Harris,20,52,65,4,68,52,42,51,22,49,1354,0.19
K. Slor,18,62,75,3,74,54,55,66,29,55,1506,0.925
K. Paredes,18,60,76,2,74,48,53,64,54,47,1574,0.625
M. Iloski,21,59,68,4,78,57,42,63,20,52,1450,0.5
R. Bacchia,22,64,71,1,65,62,57,64,28,66,975,1.0
S. Banks,19,59,73,4,73,57,57,61,32,46,1525,0.525
M. Pérez,21,65,73,2,61,35,43,43,67,67,1474,1.5
R. Villagra,20,68,80,3,66,47,63,65,64,71,1754,2.8
G. Kinda,27,70,71,4,78,60,66,77,57,61,1823,1.8
H. Wise,21,59,69,3,57,48,59,58,53,53,1594,0.5
E. Valencia,21,65,76,4,70,60,63,67,59,64,1745,1.6
Javi Castro,20,65,77,2,67,31,42,49,65,68,1488,1.6
R. Boženík,21,70,77,4,75,70,62,69,32,74,1766,3.3
I. Someno,19,59,70,4,70,61,60,54,25,55,1552,0.475
O. Kolskogen,20,64,73,2,75,37,42,53,63,66,1514,1.2
C. Coşkun,23,63,69,3,76,51,59,63,58,60,1707,0.7
J. Ondrejka,18,63,74,3,76,53,61,66,46,60,1680,1.0
A. Kralj,23,63,68,2,71,34,47,57,59,48,1462,0.675
Vitor Carvalho,24,67,72,3,66,57,59,65,65,63,1752,1.4
M. Helm,19,58,71,4,68,55,55,59,37,53,1530,0.475
I. Nuhu,19,63,77,3,79,58,57,72,32,39,1606,1.1
J. Shcherbakovski,20,62,74,3,68,46,55,68,34,52,1507,0.95
Dani Plomer,22,61,70,3,69,47,57,59,28,52,1427,0.725
Júnior Santos,26,70,71,4,70,70,52,68,26,74,1594,1.9
G. Quagliata,21,67,77,2,83,40,54,64,62,64,1678,2.2
A. Athanasakopoulos,19,62,76,4,66,55,63,67,34,45,1565,0.95
Y. Rivas,19,60,69,4,64,61,49,61,28,55,1482,0.525
B. Mæland,20,55,65,2,58,26,33,39,55,59,1255,0.25
Y. Gil,20,60,70,1,62,57,54,60,24,62,886,0.475
D. Petrovič,23,69,75,3,69,55,69,68,58,68,1793,2.2
Pedro Raul,24,68,72,4,71,69,49,60,29,76,1544,1.8
A. Rai,22,57,65,2,75,36,47,55,51,59,1482,0.35
A. Okoflex,19,59,78,4,77,57,50,66,25,52,1493,0.575
J. Ramírez,20,61,73,3,68,54,56,62,27,53,1497,0.8
M. Bustillo,25,65,70,4,57,68,58,61,37,63,1647,1.1
M. Amissi,20,62,69,4,88,60,51,67,28,45,1516,0.8
T. Dickson-Peters,18,57,70,4,69,60,43,57,20,45,1409,0.375
L. Emini,21,63,74,3,64,47,64,62,60,67,1727,1.1
Nacho Pastor,18,59,77,2,63,33,38,39,62,50,1382,0.55
J. Alcívar,21,68,75,3,66,64,66,63,66,68,1870,2.3
Rodrigo Fernandes,19,68,83,3,66,59,63,68,65,68,1836,2.7
M. Beier,18,65,78,4,77,66,48,63,25,51,1533,1.7
J. Bell,22,68,75,3,66,59,68,68,60,76,1835,2.4
W. Tandazo,21,61,70,3,54,45,57,59,64,57,1601,0.725
J. Render,20,54,66,1,58,59,55,50,24,49,871,0.23
B. Carabalí,23,67,71,3,80,30,62,69,60,65,1617,1.5
Nabil Touaizi,20,63,76,4,75,61,57,66,30,59,1626,1.2
T. Becker,24,67,72,2,70,39,53,57,66,73,1598,1.4
Esquerdo,21,66,75,4,64,54,65,68,44,52,1617,1.9
S. Theler,20,62,76,2,69,38,53,60,58,65,1586,0.925
Z. Görgen,21,63,75,1,66,60,60,69,24,64,935,1.0
C. Brennan,21,58,72,2,63,23,43,46,57,67,1375,0.475
Jorge Padilla,20,65,78,4,79,67,53,68,32,58,1658,1.7
A. Ilie,21,60,71,3,82,53,58,63,32,48,1617,0.55
N. Ogbeta,20,64,74,2,76,46,51,62,59,71,1641,1.2
A. Hasić,19,67,76,4,74,61,63,73,38,42,1674,2.2
L. Claros,23,61,68,1,60,59,56,60,53,61,1141,0.55
N. Diliberto,19,67,79,3,67,48,66,71,52,54,1707,2.4
T. Gray,18,53,71,2,53,22,36,43,53,61,1227,0.22
K. Harratt,19,58,76,4,74,56,38,56,22,54,1383,0.525
J. Indacoechea,20,65,75,3,73,46,62,66,58,60,1727,1.5
L. Da Cunha,20,71,79,4,78,65,67,73,37,56,1786,4.1
Sotillos,23,64,71,2,66,31,54,58,65,64,1553,1.1
Z. Bailey,20,58,65,2,65,39,52,54,54,52,1526,0.375
Y. Oukili,20,60,73,4,47,53,59,63,44,64,1531,0.6
M. Arzamendia,23,62,69,1,61,60,55,62,29,61,904,0.675
Pepe Sánchez,21,64,77,2,69,48,57,60,62,65,1665,1.4
K. Bangunagande,19,62,73,2,81,36,57,62,56,70,1601,0.825
P. Vroegh,21,64,75,3,58,54,63,64,56,58,1681,1.3
J. Kadiri,21,62,75,4,77,62,38,54,21,66,1450,0.975
K. Dimitrov,24,67,73,2,58,27,42,46,68,71,1431,1.5
S. Ivanov,22,62,71,3,79,59,51,67,17,51,1495,0.9
M. Whittaker,20,61,75,4,72,61,50,64,25,57,1518,0.8
Bruno Duarte,25,69,74,4,69,68,60,67,26,68,1688,2.1
E. Tagseth,20,64,77,4,73,52,59,68,52,58,1691,1.4
S. Russo,21,61,71,2,58,49,56,58,60,65,1627,0.7
Bermejo,23,68,74,4,75,57,65,72,41,52,1683,1.9
Antonio Sánchez,24,72,78,4,76,68,69,75,55,72,1908,3.7
Jofre Cherta,20,60,74,4,65,43,61,61,53,57,1638,0.6
E. Games,20,58,69,4,63,51,56,61,57,57,1620,0.45
Jonathan,22,68,77,2,67,43,55,68,64,54,1654,2.6
G. Zappa,21,65,77,2,70,32,57,61,60,56,1558,1.7
A. Sher,18,62,77,3,67,45,58,68,50,58,1632,0.925
J. Bergström,26,61,64,4,63,58,41,56,33,76,1461,0.425
M. Konaté,27,65,66,3,57,37,52,56,62,77,1506,0.725
I. Jones,22,64,74,3,77,54,57,67,24,46,1485,1.3
D. Sigér,30,69,69,3,64,60,61,65,64,74,1792,1.3
R. Fulgencio,21,68,78,3,85,54,63,69,52,60,1775,2.7
T. Rushesha,18,56,74,2,78,29,43,52,51,52,1400,0.35
A. Dante,20,68,77,2,83,50,56,68,63,71,1770,2.5
G. Comas,23,65,72,4,72,59,64,70,56,58,1803,1.4
S. Sutton,19,59,71,3,60,51,61,62,54,59,1661,0.5
O. van Hattum,19,54,67,4,82,52,41,55,38,59,1445,0.25
M. Sarıkaya,19,58,68,2,62,35,42,53,56,57,1433,0.425
L. Oppermann,19,59,71,1,62,59,57,64,23,57,867,0.475
E. Dasa,28,73,73,2,80,54,66,69,66,73,1893,2.8
R. Bogarín,24,68,73,3,74,61,63,69,22,66,1596,1.8
A. Martínez,28,68,68,4,71,64,49,64,34,77,1604,1.2
B. Olivera,27,67,68,4,73,65,71,71,44,62,1836,1.2
J. Trindade,27,70,71,3,74,42,66,64,67,74,1794,1.6
A. Álvarez Wallace,20,59,73,3,63,49,54,54,52,58,1526,0.55
G. Corujo,23,72,79,2,70,35,46,46,74,74,1576,4.4
T. Vecino,22,65,75,4,63,66,53,63,27,56,1585,1.6
T. Schlitter,19,56,65,1,56,58,57,53,26,57,893,0.275
Vitao,21,67,75,2,69,33,50,57,68,64,1522,2.1
L. Schleimer,21,59,67,4,68,53,55,62,40,42,1533,0.5
V. Jaroš,19,65,78,1,66,65,65,66,39,64,1178,1.5
