name,age,overall,potential,position,pace,shooting,passing,dribbling,defending,physical,total_stats,value
C. Neguț,25,66,67,RM,80,57,62,67,30,63,1708,€1M
M. Dobrescu,28,65,65,LB,68,40,54,59,61,67,1613,€650K
F. Achim,29,64,64,RB,74,53,61,63,57,69,1721,€525K
E. Piovi,28,73,73,CDM,73,63,69,69,71,70,1985,€2.7M
A. Gündüz,19,62,73,CB,49,30,39,38,62,64,1347,€800K
S. Kavrazlı,19,62,76,ST,66,63,50,61,21,53,1481,€950K
O. Camara,22,60,70,CM,64,49,57,60,48,66,1604,€550K
L. Sinayoko,21,60,71,ST,55,62,44,56,20,61,1414,€550K
20 E. Cérica,32,67,67,ST,69,69,49,59,30,69,1601,€600K
B. Sam,23,66,71,LB,75,30,54,62,63,60,1567,€1.2M
S. Beccari,22,56,63,GK,57,53,52,55,39,54,929,€250K
20 S. Perović,30,65,65,ST,58,64,44,59,21,68,1470,€525K
V. Ozornwafor,22,64,73,CB,60,36,41,39,64,68,1404,€1.2M
B. Kramer,25,67,72,ST,73,65,54,64,36,74,1691,€1.5M
21 Y. Vorogovskiy,23,68,73,CB,71,46,57,62,67,66,1714,€1.7M
N. Thiede,22,63,72,GK,65,61,59,66,44,58,1064,€925K
J. Medić,22,67,75,CB,64,48,54,58,65,80,1639,€2.1M
F. Kastenmeier,24,71,75,GK,73,68,70,73,26,67,992,€2.1M
21 Guga Rodrigues,22,69,78,CAM,67,62,64,72,64,58,1890,€3.1M
20 M. Mohammadi,25,72,75,LM,85,72,66,75,33,60,1837,€4M
J. Albrecht,19,57,74,CAM,52,47,56,59,53,54,1539,€400K
N. Kupusović,19,59,68,ST,77,59,46,62,21,50,1490,€500K
M. Meyerhöfer,25,72,75,RWB,70,40,61,70,67,71,1701,€2.9M
Álex Bermejo,22,68,77,CAM,73,68,65,70,53,61,1814,€2.7M
W. Coulibaly,22,65,73,RB,69,35,54,59,60,77,1610,€1.5M
J. Martin,19,61,76,RM,74,54,59,63,38,45,1553,€775K
N. Jaby,20,58,68,CAM,69,46,56,59,55,45,1595,€425K
20 J. Julio,22,63,70,CB,60,26,36,30,62,72,1302,€475K
C. Bombo,22,59,68,CDM,66,40,56,58,57,59,1561,€475K
E. Arslan,19,55,69,ST,53,55,45,57,23,49,1352,€300K
L. Kwadwo,24,62,67,CB,75,30,52,57,58,69,1529,€550K
K. Ehlers,20,67,78,CB,65,29,51,53,68,67,1512,€2.1M
J. Young,20,58,72,CAM,62,47,58,61,50,45,1589,€500K
K. Struski,20,60,70,CAM,67,50,56,60,35,47,1475,€550K
20 D. Kinsella-Bishop,17,50,70,ST,66,50,40,51,18,52,1286,€60K
20 A. McGrath,18,49,69,CDM,64,25,42,48,47,55,1284,€60K
Nuno Santos,22,70,80,CAM,80,59,67,72,65,66,1883,€3.6M
L. Scepanik,27,60,60,LW,72,56,57,62,52,61,1700,€240K
20 L. Ghezali,19,63,78,RM,74,58,55,68,30,52,1564,€800K
19 K. Watkins,17,46,58,CB,60,19,27,24,45,56,1114,€40K
A. Rowe,20,62,74,RM,78,53,57,66,29,48,1513,€950K
Lee Jae Won,24,55,61,CAM,63,54,53,63,41,55,1521,€200K
20 R. Fuenzalida,26,65,65,RM,90,49,59,66,29,50,1549,€575K
F. Mawana,21,51,65,RM,78,50,44,57,23,48,1404,€140K
21 A. Jusino,27,64,65,CB,48,27,31,42,66,78,1336,€0
V. Crețu,32,69,69,RB,84,40,54,61,65,80,1748,€975K
R. Romeo,31,63,63,RB,76,57,59,61,56,67,1769,€350K
C. Golofca,31,66,66,RW,90,60,61,68,51,61,1809,€700K
K. Barker,20,51,65,CAM,60,41,49,49,49,48,1399,€130K
S. Arzamendia,23,70,78,LB,75,57,61,67,66,62,1782,€3.4M
V. Mihăilă,21,70,76,RM,86,64,65,71,33,58,1729,€2.6M
Filipe Nascimento,26,67,70,CAM,76,59,68,69,54,59,1808,€1.3M
R. Radunović,29,69,69,LB,76,54,63,60,66,78,1813,€1.2M
B. de Nooijer,23,68,73,LWB,81,45,58,65,61,71,1750,€1.7M
M. Praszelik,20,65,77,CAM,72,61,62,67,35,64,1679,€1.7M
N. Boujellab,22,67,77,CAM,70,60,62,73,50,52,1724,€2.3M
B. Singh,26,60,61,LM,82,50,52,58,25,54,1500,€300K
D. Obbekjær,18,55,70,CB,59,27,41,47,53,65,1330,€275K
21 A. Vutov,24,61,65,CAM,63,56,63,62,39,51,1577,€0
J. Carls,24,66,70,LB,84,56,56,66,57,59,1712,€1.1M
H. López Muñoz,20,63,75,CAM,77,58,58,69,35,48,1595,€1.2M
M. Bassas,22,54,63,CB,58,25,36,37,54,60,1253,€230K
T. Pedersen,24,65,70,CDM,70,52,59,62,63,67,1700,€1M
21 C. Zavala,20,58,71,LM,68,47,56,56,36,42,1438,€500K
20 J. Martinez,20,55,64,RM,66,53,54,56,23,55,1396,€120K
A. Gomes,27,57,61,GK,57,55,57,58,33,55,902,€170K
M. Singh,25,58,59,ST,80,58,45,56,31,72,1547,€240K
A. Khan,32,60,60,CB,60,48,47,55,56,79,1634,€160K
M. Soosairaj,26,58,59,RM,79,51,55,58,48,59,1602,€220K
F. Choudhary,24,57,60,RM,75,42,49,60,39,56,1522,€220K
T. Allen,21,58,67,LM,84,54,50,58,45,49,1565,€450K
S. Jarl,21,58,69,CDM,64,35,53,57,57,64,1526,€425K
21 J. Neiß,20,59,69,LM,68,56,55,63,25,49,1422,€500K
T. Ballo,19,61,79,RM,75,51,55,67,39,40,1505,€850K
I. Gruev,21,64,74,CDM,55,48,61,62,61,58,1627,€1.2M
21 A. Zaharia,19,55,65,ST,70,52,42,52,37,58,1429,€275K
S. Chergui,22,61,71,CDM,54,43,59,61,61,59,1591,€700K
D. Szot,20,61,73,RB,71,28,49,44,58,66,1437,€750K
K. Al Ghannam,20,63,78,CAM,73,54,54,73,29,43,1501,€1.2M
C. Smith,18,60,76,CAM,65,56,61,61,38,44,1548,€625K
B. Benkhedim,20,64,75,CAM,69,60,62,69,41,44,1649,€1.3M
F. Flick,21,63,75,CB,62,44,56,55,61,70,1569,€1.1M
O. Hindrich,18,60,77,GK,60,62,55,63,26,59,889,€550K
C. Itu,21,65,73,CDM,66,57,60,63,63,73,1759,€1.6M
J. Greaves,20,68,77,CB,67,31,50,57,67,73,1559,€2.5M
L. Mbe Soh,20,66,76,CB,63,29,49,48,66,70,1474,€1.8M
A. Linguet,21,61,72,RWB,58,30,47,63,60,56,1488,€700K
L. Munteanu,19,61,77,ST,73,61,52,64,38,56,1577,€850K
19 A. Ndrecka,16,58,67,LWB,64,36,51,57,53,56,1502,€140K
Paulino,24,70,76,CAM,72,64,66,75,32,53,1700,€2.5M
Y. Hasegawa,24,65,70,CM,54,46,65,64,59,69,1671,€1.1M
21 J. Carcela-González,20,59,70,CAM,69,50,57,64,31,49,1529,€500K
O. Dadoune,26,64,65,ST,71,64,42,65,19,61,1478,€700K
J. Mellish,23,63,70,CM,61,59,59,59,59,73,1714,€950K
S. Delos,22,65,72,LB,83,52,50,69,58,62,1698,€1.4M
S. Straudi,22,62,70,RM,70,51,58,64,56,53,1660,€850K
J. Young,19,57,68,ST,69,56,40,56,24,62,1406,€350K
M. Felici,20,53,65,CAM,59,46,53,59,29,42,1382,€230K
M. Loría,24,66,72,LM,79,63,61,68,41,58,1694,€1.4M
21 Y. Zahary,21,64,71,CB,66,33,38,40,64,71,1417,€1.1M
D. Drysdale,21,62,74,CB,69,27,46,49,61,72,1477,€925K
A. van der Heide,19,64,80,LM,79,54,57,70,31,50,1561,€1.5M
Diogo Calila,22,68,77,RWB,77,47,57,70,62,67,1727,€2.6M
Elliot Simões,21,63,76,RM,82,52,54,66,26,45,1473,€1.2M
20 L. Boore,20,50,60,CB,48,24,33,27,50,54,1126,€45K
21 J. Collins,23,55,58,CB,53,32,41,43,54,61,1311,€150K
20 J. Birch,18,52,72,CAM,66,38,50,52,45,54,1421,€100K
21 M. Tait,19,52,69,ST,60,53,39,53,19,44,1290,€210K
H. Mashiane,23,62,68,LWB,72,34,55,63,57,60,1550,€600K
J. Zetterström,22,62,71,GK,66,62,65,62,20,61,866,€775K
Ruan,26,68,71,RB,93,31,59,68,59,67,1661,€1.5M
P. Ševčík,27,78,78,CM,79,72,76,80,71,75,2151,€15M
20 S. Nnamani,24,63,68,ST,62,62,57,60,36,73,1624,€500K
20 T. Murphy,18,52,64,GK,55,54,56,55,29,48,834,€70K
20 E. Farrell,20,51,63,CB,52,21,29,33,50,54,1134,€60K
20 R. O'Farrell,18,55,69,CAM,61,50,51,52,47,61,1491,€160K
K. Eissa,31,70,70,GK,70,65,58,76,49,69,1094,€850K
C. Oliva,25,68,72,CDM,54,59,66,68,68,66,1803,€1.7M
O. Fernandez,22,63,70,RM,75,52,59,65,44,60,1643,€975K
A. Jonjić,21,63,72,CAM,73,62,55,68,31,59,1623,€1.1M
Fran Navarro,23,68,77,ST,66,68,52,67,40,65,1655,€2.7M
20 J. Rivera,21,60,70,LM,77,54,51,63,18,54,1432,€325K
Abdu Conté,23,69,77,LB,76,46,52,65,65,77,1740,€3M
A. Palaversa,21,70,79,CDM,63,66,68,69,66,72,1879,€3.6M
Euclides Cabral,22,62,70,RM,80,46,50,62,58,61,1591,€850K
S. Higashi,20,66,74,CAM,67,61,64,65,62,66,1783,€1.9M
20 B. Rojas,21,59,65,ST,72,58,45,61,21,53,1400,€220K
A. Mikkelsen,20,64,77,CAM,78,48,57,72,28,49,1526,€1.4M
W. Isidor,20,67,78,ST,67,66,56,66,21,58,1592,€2.3M
M. Mampala,20,59,68,ST,72,56,52,61,33,61,1559,€500K
21 T. Muse,20,55,68,GK,59,56,53,59,35,59,897,€275K
J. Rennicks,22,57,68,ST,63,58,46,55,19,56,1392,€375K
O. Casey,20,61,72,CB,50,27,45,50,62,61,1348,€675K
19 G. Tomasetti,18,53,71,CDM,59,41,44,50,51,62,1458,€110K
T. Ducrocq,21,62,73,CAM,70,45,61,63,58,61,1720,€850K
Andre Shinyashiki,24,66,72,LM,77,62,56,70,39,62,1670,€1.4M
21 E. Cardozo,19,61,78,CAM,67,54,59,64,45,48,1632,€850K
21 K. Mouanga,19,60,76,CB,49,31,35,38,61,69,1327,€600K
Altube,21,65,79,GK,64,62,65,67,16,63,941,€1.5M
Maguinho,29,65,65,RM,85,52,55,67,58,68,1741,€700K
S. Naruse,20,65,75,RB,72,41,53,65,60,58,1625,€1.5M
H. Fujii,20,58,68,CB,63,35,48,51,55,68,1460,€425K
D. Ochoa,20,67,76,GK,66,66,64,69,27,64,951,€1.9M
21 D. Hoyo-Kowalski,16,59,80,CB,66,25,34,36,61,66,1363,€675K
21 F. Dymerski,18,53,72,CB,59,27,30,32,54,61,1200,€220K
Álex Sola,22,68,74,RWB,72,53,60,71,65,69,1761,€1.9M
S. Nealis,24,66,71,CB,62,34,41,52,65,75,1481,€1.2M
Edgar,24,75,80,CDM,59,49,63,61,75,78,1724,€8M
J. Boyer,23,62,67,LB,65,33,53,58,58,57,1506,€550K
C. Zady Sery,21,66,75,RM,86,55,61,68,21,53,1577,€1.9M
L. Leroy,21,67,75,CM,63,55,66,68,58,69,1763,€2.3M
D. Sealy,17,55,75,ST,65,57,42,58,19,41,1353,€350K
K. Miller,24,70,73,CB,78,23,51,59,69,78,1568,€1.9M
Kim Tae Hwan,21,66,78,RWB,76,39,52,59,63,73,1666,€2M
20 Luo Hanbowen,18,52,70,RB,67,21,36,39,50,53,1246,€100K
D. Rybchinskiy,22,70,76,RM,76,56,68,68,48,66,1750,€2.6M
André Almeida,21,71,80,CAM,72,62,67,75,60,63,1873,€4.2M
N. Blom,21,61,70,CDM,73,28,51,46,64,62,1467,€700K
B. Goller,22,68,76,RM,81,64,58,72,52,52,1765,€2.7M
21 K. Sheppard,26,59,60,ST,61,59,45,55,25,66,1421,€275K
A. Reghba,21,59,68,CAM,68,58,54,60,25,70,1566,€500K
Vítor Tormena,25,75,78,CB,53,36,58,60,77,77,1598,€6.5M
A. Herrera,22,71,78,RB,79,56,59,70,66,68,1805,€3.6M
19 K. Lara,16,53,71,RM,62,34,49,56,48,47,1426,€120K
N. Djouahra,21,67,78,CAM,77,60,61,72,30,57,1617,€2.3M
U. Meraş,25,69,72,LB,74,42,60,65,65,73,1751,€1.7M
S. Pollock,20,56,72,RM,66,51,57,60,49,56,1610,€375K
F. Holender,25,68,69,LW,81,68,63,70,26,60,1709,€0
L. Valenti,22,68,73,CB,69,52,53,56,66,77,1732,€1.7M
H. Mnoga,18,58,77,CB,77,34,46,54,52,72,1483,€500K
T. Wiesner,23,73,77,RB,82,62,68,74,67,60,1912,€4.1M
21 M. Doué,19,57,71,CB,58,29,32,37,59,65,1333,€375K
M. Ignatov,21,67,77,CAM,67,62,66,70,49,57,1728,€2.3M
J. Lankester,21,62,73,CAM,74,59,58,63,43,57,1643,€900K
M. Boudjemaa,23,64,74,CDM,71,41,59,67,61,67,1696,€1.2M
21 E. Centurión,23,65,73,GK,65,63,64,65,35,64,1008,€1.4M
21 R. Rydel,19,55,68,LWB,71,42,45,55,50,52,1451,€275K
A. Grijalva,20,58,72,CB,54,31,31,37,61,58,1326,€450K
Joaquín,22,68,77,LM,81,63,61,70,24,57,1610,€2.7M
Manu Navarro,20,61,75,CM,58,53,59,58,55,53,1603,€775K
H. Abdelli,21,63,70,CAM,66,57,59,66,47,68,1643,€975K
K. Sidibé,22,67,72,CB,46,45,55,57,66,73,1588,€1.4M
Miguel Luís,22,64,68,CAM,64,61,66,65,58,54,1787,€850K
19 N. van den Dam,19,55,72,GK,58,54,53,56,18,56,797,€140K
M. Miljevic,20,62,79,RM,66,61,60,67,51,56,1701,€1.1M
D. Markanday,19,60,78,RM,74,54,55,65,24,46,1456,€625K
R. Musaba,20,61,72,CAM,71,57,54,63,34,62,1517,€725K
M. Suárez,25,68,72,RB,74,43,59,63,64,72,1752,€1.6M
N. Ferraresi,22,71,79,CB,65,26,48,42,71,74,1488,€3.9M
S. Bjørshol,27,66,67,RB,76,27,55,61,60,71,1563,€900K
M. Bidstrup,20,65,77,CM,63,52,64,67,63,65,1754,€1.7M
N. Fujimoto,31,67,67,ST,77,68,57,66,29,62,1699,€850K
T. Pugh,20,57,70,RM,71,52,55,59,55,60,1670,€400K
F. Almada,22,68,76,CB,70,37,46,57,69,68,1591,€2.5M
D. Sorescu,23,70,75,RM,91,68,64,70,61,73,1954,€2.2M
B. Diakité,20,68,77,CB,61,38,57,56,68,72,1633,€2.5M
21 J. Rowland,18,56,70,CAM,72,48,53,59,34,51,1473,€325K
J. Zwarts,22,66,75,ST,82,65,51,64,23,71,1582,€1.9M
Javi Mier,22,68,77,CAM,71,62,68,70,66,67,1950,€2.7M
21 E. McCue,19,54,69,CB,54,27,39,35,53,65,1260,€240K
N. Sommer,23,62,70,RWB,79,38,57,62,55,67,1612,€850K
G. Biancone,21,69,79,RB,73,47,61,67,62,74,1753,€3M
L. Paiva,27,67,67,RM,67,67,63,66,46,48,1717,€1.1M
S. Abdulhamid,21,69,77,RWB,84,44,58,66,61,65,1731,€3M
D. Williams,21,57,64,ST,72,56,49,57,25,51,1467,€325K
M. Pollock,19,62,76,CB,59,22,39,41,60,74,1345,€875K
G. Masouras,27,76,76,RW,83,75,73,74,51,69,1986,€8M
J. Van den Bergh,26,69,72,CB,66,52,59,62,70,74,1756,€1.6M
B. Wiredu,21,65,73,CDM,79,56,59,65,62,75,1812,€1.5M
M. Castro,25,72,73,RM,75,69,68,73,52,61,1866,€2.8M
A. Bamba,27,72,72,LM,82,64,68,74,42,57,1784,€2.5M
D. Jones,24,69,72,LB,83,56,63,67,64,72,1865,€1.8M
O. Stefánsson,18,52,65,CB,54,22,35,34,50,65,1219,€170K
20 J. Méndez,24,70,73,CAM,73,59,65,69,65,75,1867,€2.2M
M. Kamara,23,67,73,ST,78,64,57,70,29,67,1653,€1.6M
21 J. Bühler,22,59,66,CM,67,49,59,60,48,61,1580,€450K
I. Sekigawa,20,65,73,CB,53,31,46,50,67,67,1429,€1.5M
E. Díaz,25,74,77,CB,72,49,68,72,71,80,1908,€5M
J. Guillemenot,23,67,73,RM,76,65,64,68,37,66,1768,€1.6M
F. Domínguez,23,69,75,RM,83,54,63,70,58,66,1798,€2.2M
A. Gürleyen,22,63,72,CB,54,37,46,40,59,78,1437,€1M
P. Gunnarsson,20,64,76,GK,68,64,68,66,30,64,1127,€1.2M
Sergio López,22,67,77,RB,76,55,63,68,62,57,1770,€2.2M
Diego Pituca,28,71,71,CDM,62,64,69,69,67,66,1853,€1.6M
21 J. Frendado,36,80,80,CB,71,61,57,62,82,75,1987,€0
21 F. Contedo,36,77,77,CAM,80,73,76,77,27,59,1906,€0
21 L. Dálves,28,80,80,ST,80,82,60,71,34,75,1902,€0
21 L. Sáreda,28,79,79,GK,81,75,71,82,60,77,1179,€0
21 P. Dárenas,36,75,75,GK,77,76,61,73,36,72,1123,€0
21 M. Nérez,32,80,80,LB,79,54,75,78,76,74,2065,€0
21 V. Castro,28,77,77,CDM,72,62,74,69,75,81,2009,€0
20 M. Fagundez,35,76,76,CDM,65,53,63,61,72,83,1882,€0
21 Jordi Escobar,18,65,79,ST,59,66,48,61,18,56,1448,€1.7M
C. Bassett,19,69,79,CAM,66,60,66,69,58,65,1797,€3M
N. Alioui,22,65,74,CAM,69,64,61,70,28,55,1629,€1.6M
G. Yalçın,22,69,76,ST,75,72,56,66,23,56,1627,€2.9M
G. Botos,20,67,77,CAM,68,55,68,73,48,54,1741,€2.2M
V. Supriaha,21,71,80,ST,87,70,50,71,19,51,1583,€4.2M
J. Atanasov,21,68,78,CM,68,58,66,63,63,71,1817,€2.6M
N. Al Farshan,22,55,64,CAM,62,47,52,61,53,54,1561,€275K
Y. Al Bakr,23,60,67,RB,76,27,49,60,55,57,1454,€475K
H. Boussefiane,23,68,75,RM,87,60,60,68,32,45,1624,€2.4M
I. Olaofe,21,61,69,ST,90,58,46,64,19,57,1505,€750K
Luca Sangalli,26,69,71,CAM,73,62,69,72,59,62,1818,€1.7M
S. Svarnas,23,69,74,CB,73,36,50,50,70,76,1589,€1.9M
S. Gassama,26,70,73,ST,63,71,47,61,32,76,1635,€2.1M
Guerrero,23,69,77,LWB,72,52,62,62,66,64,1784,€3M
A. Abqar,22,61,71,CB,46,30,42,46,61,63,1349,€700K
André Anderson,21,64,74,CAM,70,59,60,67,25,49,1534,€1.3M
E. Ferigra,22,64,77,CB,62,33,45,44,65,59,1425,€1.4M
G. Henriksson,23,66,74,CB,64,39,56,50,65,68,1578,€1.8M
D. Rosales,23,62,71,RB,67,36,53,57,60,49,1530,€850K
H. Weydandt,25,67,69,ST,75,63,45,57,33,79,1559,€1.3M
21 S. Lawson,25,64,66,CB,71,50,58,65,62,69,1778,€650K
H. Tombakti,22,64,72,CB,81,25,35,37,64,73,1418,€1.2M
21 J. Yabur,21,51,64,CDM,60,33,49,53,49,61,1403,€140K
A. Kutucu,21,69,75,ST,78,69,58,69,41,69,1803,€2.3M
J. Lawrence,28,69,70,CB,61,29,62,57,70,72,1574,€1.3M
F. Schwarzholz,21,60,71,CDM,58,38,55,56,57,59,1509,€525K
20 B. Güngör,19,61,76,GK,58,61,60,63,16,64,848,€450K
19 G. Hollywood,16,49,67,CAM,66,44,48,52,36,45,1367,€60K
M. Ross,20,67,76,CB,69,32,51,55,66,74,1553,€2.1M
D. Chambost,23,67,73,CAM,65,65,67,67,53,66,1787,€1.6M
M. Batmaz,21,64,73,ST,78,62,46,69,23,55,1524,€1.3M
21 A. Issah,21,66,74,ST,88,66,51,71,27,66,1694,€1.9M
21 K. Despodov,23,73,79,CAM,87,74,68,72,29,61,1832,€0
21 A. Tsvetkov,29,63,63,CB,57,45,54,53,64,71,1624,€0
Mollejo,20,70,81,LM,79,65,65,69,37,64,1766,€3.5M
Y. Góez,21,68,76,CAM,70,53,66,70,65,67,1795,€2.6M
L. Matheson,18,62,81,RWB,76,36,53,61,55,53,1551,€975K
Andrés Martín,21,69,80,ST,78,69,65,69,27,64,1732,€3.2M
A. Perea,20,65,80,CDM,67,44,56,60,64,67,1657,€1.6M
A. Reyes,21,66,77,CB,65,33,38,47,66,78,1505,€1.8M
Á. Preciado,23,69,75,RWB,84,59,59,69,63,63,1778,€2.1M
A. Solano,23,64,73,RB,63,35,54,62,61,56,1550,€1.2M
E. Breivik,21,64,73,CDM,75,46,57,63,59,71,1701,€1.2M
B. Goller,22,68,76,RM,81,64,58,72,52,52,1765,€2.7M
21 K. Sheppard,26,59,60,ST,61,59,45,55,25,66,1421,€275K
V. Buyalskyi,28,76,76,CM,75,69,72,79,70,56,1986,€7.5M
M. Bülter,28,71,71,ST,77,72,65,72,45,71,1823,€1.9M
H. Sy,25,65,70,LWB,76,38,52,63,60,69,1605,€975K
Pol Lozano,21,69,77,CM,73,60,66,69,62,69,1825,€3.1M
J. Krahl,21,63,77,GK,69,60,57,71,31,56,965,€1M
B. Mykhaylichenko,24,70,74,LWB,75,59,67,70,66,71,1919,€2.1M
M. Erlić,23,71,75,CB,54,33,49,51,71,73,1507,€2.4M
D. Guidi,25,64,69,CB,64,36,50,50,63,74,1569,€775K
O. Kolář,26,76,79,GK,77,76,78,77,57,75,1186,€7.5M
M. Bordeianu,29,68,68,CDM,70,54,66,68,65,75,1828,€1.2M
S. Arab,20,64,76,RM,74,59,58,70,43,65,1720,€1.4M
P. Estrada,19,52,66,CDM,62,43,49,53,50,54,1446,€180K
I. Sadiq,21,64,73,RM,89,56,53,68,30,59,1655,€1.3M
İ. Durmuş,27,68,68,LM,81,64,64,67,54,59,1810,€1.3M
19 E. González,23,62,70,CDM,60,41,50,52,61,72,1542,€375K
K. Kaïboué,22,62,69,LB,66,52,59,58,59,55,1695,€775K
21 Y. Ammour,21,61,72,ST,77,62,46,60,24,55,1474,€750K
E. Erhahon,20,64,74,CAM,73,58,61,65,60,64,1783,€1.3M
A. Paločević,27,69,69,CAM,63,63,68,70,52,65,1814,€1.5M
O. Shevchenko,29,68,70,GK,67,66,68,68,25,68,1015,€1M
J. von Moos,20,60,76,ST,77,58,50,63,25,63,1527,€650K
S. van Hooijdonk,21,66,75,ST,76,68,55,62,26,67,1661,€1.9M
Álex López,24,68,75,CAM,63,57,67,67,58,56,1715,€2.4M
Pipa,23,71,78,RWB,75,57,67,70,67,68,1864,€3.6M
Vitinho,21,68,77,RWB,83,40,60,72,60,66,1747,€2.6M
O. Urhoghide,19,62,74,CB,64,27,44,48,63,66,1397,€875K
V. Damascan,22,64,71,ST,71,64,56,65,21,62,1587,€1.2M
J. Christensen,20,68,78,CDM,70,56,67,69,65,70,1855,€2.6M
M. Malec,26,65,66,CB,54,31,40,42,64,73,1379,€750K
R. Paparelli,24,63,71,CB,49,31,40,48,64,65,1416,€1M
J. Mitchell-Lawson,21,61,68,RM,76,54,54,65,36,41,1543,€675K
J. Auer,20,64,75,LB,77,55,58,59,58,60,1694,€1.2M
Đăng Văn Lâm,27,64,64,GK,65,61,58,66,45,65,989,€450K
N. Celic,22,67,74,CDM,57,47,63,59,65,76,1728,€1.9M
20 I. Núñez,20,58,72,RM,63,52,59,56,40,54,1496,€275K
21 W. Balikwisha,21,63,72,RM,75,52,59,70,26,50,1551,€1.1M
N. Hahn,20,62,70,CM,69,43,61,65,56,61,1667,€825K
J. Andrésson,19,64,73,GK,64,62,61,65,25,62,1042,€1.1M
J. Randall,21,64,72,RM,78,58,57,63,29,53,1557,€1.3M
19 Kelvin,24,63,67,CDM,63,45,57,61,57,66,1651,€400K
A. Al Yami,24,57,64,ST,84,56,46,58,20,53,1440,€325K
B. Eleke,24,66,70,ST,67,67,51,63,44,76,1738,€1.2M
E. Karic,24,66,71,LWB,76,43,57,60,60,74,1643,€1.2M
L. Pons,31,67,67,ST,54,69,50,61,22,66,1543,€850K
C. Benavídez,23,66,72,CB,65,44,57,62,69,64,1681,€1.2M
F. Pierrot,26,68,71,ST,64,70,50,59,27,78,1556,€1.6M
V. Loroña,22,70,79,RB,77,37,59,69,66,71,1743,€3.4M
T. Johnson,20,58,70,RWB,78,24,43,53,51,55,1397,€475K
E. Minogue,19,48,60,GK,50,46,47,50,29,45,851,€100K
21 S. Janssen,19,62,74,CM,61,53,61,64,57,61,1684,€950K
21 Y. Roemer,18,61,76,RM,84,55,50,66,21,48,1476,€750K
A. Ousou,21,66,77,CB,70,26,49,57,65,71,1506,€1.8M
O. Kiteishvili,25,72,76,CAM,72,67,69,74,67,61,1963,€3.3M
G. Kilama,22,64,72,CB,67,38,57,60,63,71,1646,€1.2M
T. Prica,19,62,76,ST,73,64,53,63,21,71,1584,€950K
19 J. Crilly,16,49,67,CB,56,26,33,32,48,56,1186,€50K
20 T. Wood,20,54,66,ST,58,49,48,47,26,64,1376,€120K
S. Bose,25,61,64,CB,70,28,41,54,57,77,1489,€400K
J. Lalrinzuala,22,57,65,LB,75,41,46,52,51,64,1521,€350K
A. Thapa,23,62,73,RM,69,52,62,65,54,64,1714,€825K
19 B. O'Gorman,16,50,69,RW,72,46,43,49,24,42,1261,€60K
19 A. Rafferty,16,48,66,CB,49,19,29,29,46,52,1080,€50K
20 L. Kerrigan,19,56,68,RM,66,50,55,57,34,41,1425,€160K
T. Crawford,22,57,64,CAM,74,49,53,61,50,49,1560,€325K
Fran Gámez,29,70,70,RB,81,50,59,66,65,68,1752,€1.4M
M. Hiller,24,69,76,GK,69,69,60,72,32,70,979,€2.4M
T. Russell,21,63,72,RWB,76,39,57,60,55,63,1592,€1M
Iñigo Vicente,23,71,78,CAM,75,65,71,73,43,55,1800,€3.8M
19 D. Hodzic,22,51,61,GK,50,47,56,58,20,52,793,€45K
M. Sangare,22,58,67,CDM,62,49,54,59,56,71,1615,€450K
L. Cass,21,62,75,CB,70,32,47,53,61,68,1507,€925K
Y. Amankwah,20,59,73,CB,57,25,39,46,58,67,1324,€500K
N. Burkart,21,63,74,ST,78,61,54,64,27,63,1607,€1.1M
V. Pule,29,72,72,RW,82,76,62,73,41,51,1786,€2.3M
J. Igbekeme,25,67,70,CDM,73,57,67,69,64,76,1918,€1.3M
R. Crichlow,22,62,72,CB,65,34,41,54,62,65,1463,€825K
S. High,20,63,76,CM,66,53,63,65,54,57,1710,€1.2M
21 M. Obiero,19,58,73,ST,74,55,49,58,22,51,1435,€475K
T. Mølgaard,24,67,71,RB,75,45,55,63,62,75,1706,€1.4M
B. Stillhart,27,69,70,CAM,65,61,67,73,62,72,1891,€1.6M
Baltazar,21,60,73,CAM,66,51,59,64,54,69,1676,€600K
D. Ballard,21,68,77,CB,51,30,50,50,67,70,1467,€2.5M
21 Y. Etienne,23,66,73,LWB,73,43,62,65,63,62,1754,€1.6M
N. Lozano,27,67,70,CB,62,42,48,54,65,75,1566,€1.2M
19 L. Mirwa,23,57,64,LB,70,32,37,54,58,53,1424,€120K
M. Żukowski,19,61,75,RB,76,53,53,57,54,66,1621,€750K
K. Magennis,22,66,72,RM,72,65,66,66,58,75,1878,€1.4M
T. Knost,21,62,68,RB,73,31,48,57,58,64,1530,€600K
J. Herrera,29,70,70,ST,71,70,60,67,23,68,1620,€1.6M
E. Lomotey,23,67,75,CB,65,48,55,57,67,81,1706,€2.1M
T. Weiner,22,59,66,GK,60,57,60,63,50,56,1109,€400K
Lucas Áfrico,26,70,72,CB,54,41,56,52,68,76,1625,€1.7M
Josemi Castañeda,23,61,69,CAM,66,57,61,66,52,40,1651,€725K
I. Sissoko,25,67,70,ST,71,68,53,63,32,69,1602,€1.4M
H. Paul,27,64,65,CB,72,47,53,58,61,74,1654,€625K
M. Kiprit,21,64,75,ST,71,63,47,65,30,69,1599,€1.3M
M. Djitté,21,70,79,ST,82,68,55,73,28,70,1717,€3.6M
L. Coordes,22,61,73,RM,81,49,52,66,24,47,1440,€800K
